CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,Z1,Z2,Z3"09","Ciudad de México","002","Azcapotzalco","0001","Azcapotzalco","U","192902.770","0991103.698","2244","E14A39","414711","196053","218658"
"09","Ciudad de México","008","La Magdalena Contreras","0089","Sehuaya","R","191654.060","0991625.410","2794","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0090","Tercer Dinamo","R","191653.002","0991642.276","2806","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0092","Cuarto Dinamo","R","191559.320","0991736.456","3059","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0093","La Bodega","R","191600.735","0991714.669","3033","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0094","La Campana [Rancho]","R","191456.396","0991452.445","2920","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0095","La Escondida","R","191450.583","0991515.785","3019","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0096","La Polea","R","191345.255","0991602.061","3274","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0097","Cerro Panza [Campamento Forestal]","R","191313.706","0991726.162","3594","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0098","Valle del Tezontle","R","191257.000","0991642.000","3431","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0099","Albergue Alpino Ajusco","R","191337.644","0991600.884","3295","E14A49","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0100","Los Cedros","R","191647.102","0991501.465","2649","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0101","Paraje el Rancho","R","191733.919","0991513.948","2651","E14A39","23","13","10"
"09","Ciudad de México","008","La Magdalena Contreras","0102","Los Tejocotes","R","191550.603","0991448.147","2774","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0103","Paraje Ayla","R","191536.047","0991804.467","3208","E14A39","5","*","*"
"09","Ciudad de México","008","La Magdalena Contreras","0104","Rancho Viejo","R","191529.664","0991501.151","2842","E14A39","27","16","11"
"09","Ciudad de México","008","La Magdalena Contreras","0105","La Loma","R","191723.794","0991529.927","2717","E14A39","14","9","5"
"09","Ciudad de México","008","La Magdalena Contreras","0106","Prolongación Ermitaño","R","191803.091","0991602.363","2740","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0107","Granja Soto","R","191628.856","0991648.265","3061","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0108","Rincón Eslava","R","191722.894","0991503.870","2554","E14A39","7","*","*"
"09","Ciudad de México","008","La Magdalena Contreras","0109","La Cañada [Parque]","R","191754.343","0991510.474","2562","E14A39","0","0","0"
"09","Ciudad de México","008","La Magdalena Contreras","0110","Paraje Chepecano","R","191727.834","0991504.099","2591","E14A39","21","10","11"
"09","Ciudad de México","008","La Magdalena Contreras","0111","Rancho Chichicaspa","R","191636.647","0991444.782","2591","E14A39","1","*","*"
"09","Ciudad de México","008","La Magdalena Contreras","0112","Paraje Chichicaspa","R","191632.836","0991459.943","2597","E14A39","103","53","50"
"09","Ciudad de México","009","Milpa Alta","0001","Villa Milpa Alta","U","191128.498","0990124.139","2429","E14A49","18274","8890","9384"
"09","Ciudad de México","009","Milpa Alta","0011","San Antonio Tecómitl","U","191303.134","0985937.384","2257","E14B41","24397","11921","12476"
"09","Ciudad de México","009","Milpa Alta","0015","San Bartolomé Xicomulco","U","191224.334","0990404.413","2593","E14A49","4340","2131","2209"
"09","Ciudad de México","009","Milpa Alta","0017","San Francisco Tecoxpa","U","191158.014","0990022.633","2308","E14A49","11456","5576","5880"
"09","Ciudad de México","009","Milpa Alta","0024","San Pablo Oztotepec","U","191114.226","0990423.337","2715","E14A49","15507","7637","7870"
"09","Ciudad de México","009","Milpa Alta","0029","San Pedro Atocpan","U","191205.894","0990257.879","2447","E14A49","8283","4104","4179"
"09","Ciudad de México","009","Milpa Alta","0033","San Salvador Cuauhtenco","U","191131.158","0990523.835","2753","E14A49","13856","6857","6999"
"09","Ciudad de México","009","Milpa Alta","0036","Santa Ana Tlacotenco","U","191033.278","0985952.083","2612","E14B41","10593","5136","5457"
"09","Ciudad de México","009","Milpa Alta","0037","Cruztitla","R","191253.590","0990012.610","2308","E14A49","496","235","261"
"09","Ciudad de México","009","Milpa Alta","0039","Atlimeya","R","191000.718","0990421.795","2913","E14A49","30","14","16"
"09","Ciudad de México","009","Milpa Alta","0041","Atoctienco","R","191250.442","0990244.686","2445","E14A49","108","63","45"
"09","Ciudad de México","009","Milpa Alta","0045","Los Pinos (Totulan)","R","191100.784","0990206.444","2572","E14A49","6","*","*"
"09","Ciudad de México","009","Milpa Alta","0046","Xoctonco","R","191102.703","0990512.821","2866","E14A49","329","174","155"
"09","Ciudad de México","009","Milpa Alta","0050","Cozcatlán","R","191052.254","0990103.626","2539","E14A49","2","*","*"
"09","Ciudad de México","009","Milpa Alta","0052","La Herradura (Séptima Curva)","R","191108.198","0990304.783","2601","E14A49","96","48","48"
"09","Ciudad de México","009","Milpa Alta","0054","Zangahco","R","191026.192","0990356.390","2805","E14A49","31","20","11"
"09","Ciudad de México","009","Milpa Alta","0056","Hueycotzingo","R","191128.736","0990308.648","2546","E14A49","99","49","50"
"09","Ciudad de México","009","Milpa Alta","0062","Melhcalhca","R","191021.095","0990619.523","3057","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0066","Cuauhtec (El Mirador Santa Ana Tlacotenco)","R","190941.191","0985924.096","2717","E14B41","17","6","11"
"09","Ciudad de México","009","Milpa Alta","0067","La Mora","R","191124.229","0990205.411","2516","E14A49","12","5","7"
"09","Ciudad de México","009","Milpa Alta","0068","Metenco","R","191217.803","0990451.746","2636","E14A49","226","111","115"
"09","Ciudad de México","009","Milpa Alta","0072","Tamasquititla","R","191026.007","0990126.641","2665","E14A49","11","6","5"
"09","Ciudad de México","009","Milpa Alta","0074","San Agustín el Alto","R","191038.166","0990031.428","2613","E14A49","14","5","9"
"09","Ciudad de México","009","Milpa Alta","0077","San Marcos","R","191010.506","0990134.080","2740","E14A49","130","64","66"
"09","Ciudad de México","009","Milpa Alta","0079","Atlatlauco","R","191041.616","0990354.166","2761","E14A49","90","43","47"
"09","Ciudad de México","009","Milpa Alta","0081","Cuyucalco","R","191059.396","0990335.539","2672","E14A49","87","42","45"
"09","Ciudad de México","009","Milpa Alta","0082","Iztauhagca","R","191107.147","0990332.147","2651","E14A49","65","31","34"
"09","Ciudad de México","009","Milpa Alta","0083","Tzotzomaco","R","191153.233","0990220.738","2494","E14A49","13","7","6"
"09","Ciudad de México","009","Milpa Alta","0084","Tlatepexco","R","191144.300","0990439.925","2628","E14A49","117","61","56"
"09","Ciudad de México","009","Milpa Alta","0087","Lagunilla","R","191054.788","0990547.024","2914","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0088","San Paocotitla","R","191111.690","0990303.366","2589","E14A49","88","51","37"
"09","Ciudad de México","009","Milpa Alta","0090","Tlacopac","R","191022.082","0990226.803","2719","E14A49","51","29","22"
"09","Ciudad de México","009","Milpa Alta","0092","Tecolotzitzatzian (Piltongo)","R","190950.620","0990236.190","2823","E14A49","7","*","*"
"09","Ciudad de México","009","Milpa Alta","0093","Tehuisco","R","191036.452","0990507.859","2956","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0095","Ahuatatapanco (Metlalzintla)","R","191107.803","0990035.488","2453","E14A49","15","8","7"
"09","Ciudad de México","009","Milpa Alta","0096","Tequianquiztunco","R","190958.707","0990419.828","2915","E14A49","9","*","*"
"09","Ciudad de México","009","Milpa Alta","0098","Tetexipezco","R","191207.675","0990212.275","2451","E14A49","39","17","22"
"09","Ciudad de México","009","Milpa Alta","0099","Tetlicuili (El Encinal)","R","190948.505","0985859.856","2693","E14B41","67","33","34"
