ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_0A2,POBFEM,P_12YMAS_F,PROM_HNV
09,Distrito Federal,010,Álvaro Obregón,0000,TOTAL DEL MUNICIPIO,0000,000,29724,380993,311962,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Total de la localidad urbana,0000,000,29704,380806,311820,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0012,000,45,972,857,1.68
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,001,0,11,9,1.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,002,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,003,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,004,*,30,29,1.48
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,005,0,5,5,2.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,006,5,44,37,1.81
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,007,0,42,36,1.81
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,008,0,13,12,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,009,0,18,18,1.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,010,*,28,27,1.44
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,011,4,60,53,1.46
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,012,0,63,57,1.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,013,*,27,26,1.62
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,014,4,68,56,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,015,3,36,31,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,016,*,71,61,1.49
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,017,3,36,31,1.39
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,018,*,67,59,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,019,*,51,47,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,020,10,85,71,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,021,3,103,91,1.63
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,022,3,51,45,1.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0012,023,*,56,50,1.21
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0027,000,74,1417,1226,1.68
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,001,3,66,57,1.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,002,4,62,52,1.48
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,007,5,120,112,1.59
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,009,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,010,*,28,24,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,011,6,83,68,1.78
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,012,3,91,80,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,013,4,67,58,1.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,014,0,52,42,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,015,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,016,6,44,30,2.82
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,017,7,58,49,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,019,0,5,5,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,020,0,6,5,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,021,0,18,16,1.56
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,022,*,18,15,1.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,023,*,22,20,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,024,0,5,4,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,025,0,15,9,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,026,*,21,20,2.10
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,027,0,23,21,1.57
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,028,*,29,23,1.39
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,029,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,030,*,10,10,0.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,031,3,24,22,1.14
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,032,0,31,28,1.29
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,033,4,11,7,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,034,0,7,7,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,035,7,102,94,1.65
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,036,0,25,23,1.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,038,*,13,11,1.55
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,039,*,28,27,1.63
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,040,0,19,18,1.44
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,041,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,042,0,4,4,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,043,0,16,15,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,044,0,11,9,1.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,046,*,50,46,1.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,047,12,207,171,1.77
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,048,*,19,17,2.35
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0027,049,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0031,000,143,1868,1569,1.83
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,001,*,49,39,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,002,*,53,44,2.18
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,003,9,82,68,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,004,7,146,120,1.28
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,005,11,146,117,2.70
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,006,4,37,32,1.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,007,*,38,35,1.29
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,008,6,62,48,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,009,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,010,*,43,36,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,011,4,37,30,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,012,14,222,193,1.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,013,18,235,206,1.83
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,014,4,89,75,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,015,0,33,30,1.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,016,4,64,52,1.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,017,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,019,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,020,23,235,198,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,021,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,022,0,24,23,1.39
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,025,3,52,43,1.65
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,026,6,45,37,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,027,5,38,32,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0031,028,17,134,107,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0046,000,242,2910,2344,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,001,35,311,242,2.39
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,003,*,19,15,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,004,*,18,16,1.94
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,009,11,131,107,1.75
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,010,15,109,88,1.88
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,012,3,117,95,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,013,9,132,112,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,014,8,112,93,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,015,3,35,25,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,016,7,49,33,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,017,3,48,39,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,018,3,45,39,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,019,5,37,33,1.97
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,020,0,11,8,1.29
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,023,0,9,9,1.63
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,024,4,46,34,1.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,026,8,69,51,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,027,13,70,57,1.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,029,14,173,147,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,030,13,154,114,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,031,25,350,294,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,035,8,193,160,1.85
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,036,5,63,52,2.23
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,037,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,038,4,55,45,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,039,7,159,127,2.36
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0046,040,35,395,309,2.21
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0050,000,149,2044,1656,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,001,22,164,115,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,002,*,15,11,2.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,003,18,149,114,2.42
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,004,5,110,91,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,005,17,206,168,2.01
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,006,*,51,40,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,007,3,127,105,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,010,5,81,67,3.37
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,011,4,89,74,1.47
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,012,10,134,104,2.54
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,014,13,95,75,2.01
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,015,*,81,68,1.58
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,016,13,158,139,1.93
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,017,10,223,180,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,018,10,102,86,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,019,*,45,42,1.75
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,020,0,22,20,1.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,021,4,31,25,2.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,022,3,44,40,1.54
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,023,*,96,78,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,024,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0050,025,3,21,14,2.54
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0065,000,217,2968,2394,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,001,19,151,112,2.06
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,002,21,258,217,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,003,3,51,45,1.49
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,004,13,203,157,1.76
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,005,*,21,17,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,006,10,146,132,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,007,0,12,11,1.73
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,008,15,234,197,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,009,5,113,92,1.96
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,010,3,82,69,1.78
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,011,17,163,131,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,012,7,80,62,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,013,6,187,143,1.76
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,014,11,162,127,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,015,33,454,362,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,016,15,204,171,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,017,8,134,105,1.96
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,019,*,12,10,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,021,0,30,26,2.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,022,15,152,113,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,023,14,119,95,1.73
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0084,000,92,1475,1246,2.08
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,001,*,64,54,2.78
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,002,5,63,56,2.25
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,003,6,100,82,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,004,6,100,88,1.99
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,005,5,61,52,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,006,10,135,111,1.79
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,007,3,55,48,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,008,3,47,40,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,009,5,89,79,1.69
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,010,3,88,76,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,011,4,95,81,2.10
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,012,4,66,57,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,013,0,63,51,2.49
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,014,4,76,64,2.34
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,015,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,016,6,72,57,2.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,017,5,65,53,1.98
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,018,*,17,17,1
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,019,5,59,42,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,020,6,66,57,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,021,8,84,74,1.59
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,022,0,9,6,2.67
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0099,000,177,2207,1802,2.11
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,001,3,73,64,2.38
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,002,3,55,46,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,003,5,88,68,1.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,004,3,66,55,1.55
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,005,11,126,108,1.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,006,9,178,154,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,007,20,234,191,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,008,*,49,34,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,009,7,78,64,2.20
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,010,6,80,69,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,011,4,72,56,2.68
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,012,7,105,82,2.26
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,013,0,36,33,2.12
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,015,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,016,4,72,56,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,017,9,91,74,2.05
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,018,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,019,12,87,65,1.86
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,020,3,28,23,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,021,*,40,33,2.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,022,14,136,111,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,024,5,43,40,2.05
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,025,14,185,143,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,026,*,34,30,1.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,027,6,38,28,2.32
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,028,7,65,55,2.40
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,029,3,15,12,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,030,0,8,6,2.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,031,*,26,22,3.14
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,032,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,033,0,12,10,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,034,10,37,29,2.17
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,035,0,14,12,3
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,036,5,34,28,1.82
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,037,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0101,000,40,797,656,1.83
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,001,*,25,23,2.04
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,002,0,25,19,1.42
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,003,*,27,25,2.24
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,004,3,54,46,1.58
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,005,*,38,28,2.43
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,006,*,20,18,1.44
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,007,*,31,24,1.83
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,008,*,29,21,1.79
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,009,0,22,18,1.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,010,*,36,31,1.87
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,011,*,26,20,1.90
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,012,0,17,9,1.89
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,013,0,14,13,0.92
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,014,0,8,8,3
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,015,*,13,10,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,016,*,10,9,2.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,017,3,57,49,2.12
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,018,3,40,30,2.03
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,019,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,020,*,19,19,2
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,021,0,14,11,1.27
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,022,0,28,23,2.22
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,023,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,024,0,7,6,1.50
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,026,*,17,11,1.64
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,027,*,63,57,1.65
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,028,0,21,20,1.95
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,029,*,44,36,1.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,030,0,8,7,1.71
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,031,*,14,12,1.75
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,032,*,10,9,1.33
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,036,0,3,3,2.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,037,*,19,14,1.57
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,038,3,13,9,1.67
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,039,*,25,18,1.76
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0116,000,211,2156,1748,2.07
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,001,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,003,21,196,153,2.09
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,004,4,80,69,2.35
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,005,14,76,57,2.14
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,006,5,55,47,2.30
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,007,8,93,78,1.88
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,008,4,45,39,2.32
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,010,26,279,223,2.19
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,011,9,114,96,1.97
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,012,17,188,154,1.91
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,013,5,129,113,2.15
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,014,8,97,77,2.13
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,015,16,122,93,2.06
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,016,4,86,74,1.72
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,017,10,85,75,1.80
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,019,*,*,*,*
